,v2_impactScore,v2_accessVector,v2_userInteractionRequired,v2_accessComplexity,v2_baseScore,v3_score
595,6.4,0.395,0,0.71,4.6,7.8
596,6.4,0.395,0,0.71,4.6,7.8
597,6.4,0.395,0,0.71,4.6,7.8
598,6.4,0.395,0,0.71,4.6,7.8
599,6.4,0.395,0,0.71,4.6,7.8
600,10.0,0.395,0,0.71,7.2,7.8
601,10.0,0.395,0,0.71,7.2,7.8
602,6.4,0.395,0,0.71,4.6,7.8
603,2.9,1,0,0.71,4.0,6.5
604,6.4,0.395,0,0.71,4.6,7.8
605,2.9,0.395,0,0.71,2.1,5.5
606,10.0,1,1,0.35,7.6,7.5
607,10.0,0.395,0,0.71,7.2,7.8
608,10.0,0.395,0,0.71,7.2,7.8
609,2.9,0.395,0,0.71,2.1,5.5
610,10.0,0.395,0,0.71,7.2,7.8
611,2.9,1,0,0.71,5.0,7.5
612,10.0,1,0,0.71,10.0,9.8
613,4.9,1,1,0.61,5.8,5.4
614,6.4,0.395,0,0.71,4.6,7.8
615,10.0,1,1,0.61,9.3,7.8
616,10.0,1,1,0.61,9.3,7.8
617,6.4,1,1,0.61,6.8,7.8
618,10.0,1,1,0.61,9.3,7.8
619,4.9,1,0,0.71,6.4,9.1
620,10.0,1,1,0.61,8.5,8.0
621,2.9,1,1,0.61,3.5,5.4
622,6.4,0.395,0,0.71,4.6,7.8
623,2.9,0.395,0,0.71,2.1,5.5
624,6.4,0.395,0,0.71,4.6,7.8
625,2.9,1,0,0.71,5.0,7.5
626,6.9,0.646,0,0.71,5.5,6.8
627,10.0,1,0,0.71,9.0,8.8
628,4.9,1,1,0.35,4.0,4.2
629,2.9,1,0,0.71,4.0,6.5
630,6.4,1,0,0.61,6.8,8.1
631,6.4,0.395,0,0.71,4.6,7.8
632,6.4,0.395,0,0.71,4.6,7.8
633,6.4,0.395,0,0.71,4.6,7.8
634,6.4,0.395,0,0.71,4.6,7.8
635,10.0,0.395,0,0.71,7.2,7.8
636,10.0,0.395,0,0.71,7.2,7.8
637,10.0,0.395,0,0.71,7.2,7.8
638,10.0,1,1,0.35,7.6,7.5
639,10.0,1,1,0.35,7.6,7.5
640,2.9,0.395,0,0.71,2.1,5.5
641,2.9,0.395,0,0.71,2.1,5.5
642,2.9,0.395,0,0.71,2.1,5.5
643,10.0,0.395,0,0.71,7.2,7.8
644,6.4,0.395,0,0.71,4.6,7.8
645,6.4,0.395,0,0.71,4.6,7.8
646,10.0,1,1,0.35,7.6,7.5
647,10.0,0.395,0,0.71,7.2,7.8
648,10.0,0.395,0,0.71,7.2,7.8
649,6.4,1,1,0.61,6.8,8.8
650,10.0,0.395,0,0.71,7.2,7.8
651,10.0,0.395,0,0.71,7.2,7.8
652,10.0,1,1,0.61,9.3,8.8
653,10.0,1,0,0.71,9.0,8.8
654,6.4,0.395,0,0.71,4.6,6.7
655,10.0,1,0,0.71,10.0,9.8
656,10.0,0.395,0,0.71,7.2,7.8
657,6.4,1,0,0.61,6.8,8.1
658,2.9,1,1,0.61,3.5,5.4
659,2.9,1,1,0.61,3.5,5.4
660,4.9,1,1,0.61,5.8,5.4
661,2.9,1,1,0.61,4.3,6.5
662,10.0,0.395,0,0.71,7.2,7.8
663,2.9,0.395,0,0.71,2.1,5.5
664,2.9,0.395,0,0.71,2.1,5.5
665,2.9,1,1,0.61,3.5,5.4
666,6.4,0.395,0,0.71,4.6,7.8
667,6.4,0.395,0,0.71,4.6,6.8
668,10.0,0.395,0,0.71,7.2,7.8
669,10.0,0.395,0,0.71,7.2,7.8
670,2.9,0.395,0,0.71,2.1,5.5
671,2.9,1,1,0.61,4.3,4.3
672,10.0,0.395,0,0.71,7.2,7.8
673,6.4,1,1,0.61,6.8,7.8
674,10.0,0.395,0,0.71,7.2,7.8
675,10.0,1,1,0.35,7.6,7.5
676,10.0,1,1,0.35,7.6,7.5
677,10.0,1,1,0.35,7.6,7.5
678,10.0,1,1,0.35,7.6,7.5
679,2.9,0.395,0,0.71,2.1,5.5
680,10.0,0.395,0,0.71,7.2,7.8
681,2.9,0.395,0,0.71,2.1,5.5
682,2.9,0.395,0,0.71,2.1,5.5
683,6.4,1,0,0.71,6.5,8.8
684,10.0,0.395,0,0.71,7.2,7.8
685,10.0,0.395,0,0.71,7.2,7.8
686,10.0,0.395,0,0.71,7.2,7.8
687,10.0,0.395,0,0.71,7.2,7.8
688,10.0,0.395,0,0.71,7.2,7.8
689,10.0,0.395,0,0.71,7.2,7.8
690,10.0,0.395,0,0.71,7.2,7.8
691,10.0,0.395,0,0.71,7.2,7.8
692,6.4,0.395,0,0.71,4.6,7.8
693,6.9,0.395,0,0.71,4.9,5.5
694,6.4,1,1,0.61,6.8,8.8
695,4.9,0.395,0,0.71,3.6,7.1
696,10.0,0.395,0,0.71,7.2,7.8
697,10.0,0.395,0,0.71,7.2,7.8
698,6.4,0.395,0,0.71,4.6,7.8
699,10.0,1,1,0.61,9.3,8.8
700,6.4,0.395,0,0.71,4.6,7.8
701,2.9,0.395,0,0.71,2.1,5.5
702,6.4,0.395,0,0.71,4.6,7.8
703,10.0,1,1,0.61,9.3,8.8
704,6.4,0.395,0,0.71,4.6,7.8
705,6.4,0.395,0,0.71,4.6,7.8
706,6.4,0.395,0,0.71,4.6,7.8
707,6.4,0.395,0,0.71,4.6,7.8
708,6.4,0.395,0,0.71,4.6,7.8
709,2.9,0.395,0,0.71,2.1,5.5
710,10.0,0.395,0,0.71,7.2,7.8
711,2.9,1,0,0.71,5.0,5.5
712,6.4,0.395,0,0.71,4.6,7.8
713,2.9,0.395,0,0.71,2.1,5.5
714,6.4,0.395,0,0.71,4.6,7.8
715,6.4,0.395,0,0.71,4.6,7.8
716,2.9,0.395,0,0.71,2.1,6.0
717,6.4,0.395,0,0.71,4.6,7.8
718,6.4,0.395,0,0.71,4.6,7.8
719,6.4,0.395,0,0.71,4.6,7.8
720,2.9,0.395,0,0.71,2.1,5.5
721,2.9,0.395,0,0.71,2.1,5.5
722,10.0,0.395,0,0.71,7.2,7.8
723,6.4,1,0,0.61,6.0,7.5
724,10.0,1,1,0.61,9.3,8.8
725,6.4,1,1,0.61,6.8,8.8
726,6.4,1,0,0.71,6.5,8.8
727,6.4,0.395,0,0.71,4.6,7.8
728,6.4,0.395,0,0.71,4.6,7.8
729,6.4,0.395,0,0.71,4.6,7.8
730,2.9,1,1,0.61,4.3,5.5
731,6.4,0.395,0,0.71,4.6,7.8
732,10.0,1,1,0.35,7.6,7.5
733,10.0,1,1,0.35,7.6,7.5
734,6.4,0.395,0,0.71,4.6,7.8
735,6.4,0.395,0,0.71,4.6,7.8
736,6.4,0.395,0,0.71,4.6,7.8
737,6.4,0.395,0,0.71,4.6,7.8
738,6.4,0.395,0,0.71,4.6,7.8
739,2.9,1,1,0.61,4.3,6.5
740,2.9,0.395,0,0.71,2.1,5.5
741,6.4,0.395,0,0.71,4.6,7.8
742,6.4,0.395,0,0.71,4.6,7.8
743,6.4,0.395,0,0.71,4.6,7.8
744,2.9,0.395,0,0.71,2.1,5.5
745,6.4,0.395,0,0.71,4.6,7.8
746,10.0,0.395,0,0.71,7.2,7.8
747,10.0,0.395,0,0.71,7.2,7.8
748,10.0,0.395,0,0.71,7.2,7.8
749,10.0,0.395,0,0.71,7.2,7.8
750,4.9,0.395,0,0.71,3.6,7.1
751,7.8,0.395,0,0.71,5.6,7.1
752,10.0,0.395,0,0.71,7.2,7.8
753,10.0,0.395,0,0.71,7.2,7.8
754,9.2,0.395,0,0.71,6.6,7.1
755,6.4,0.395,0,0.71,4.6,7.8
756,10.0,0.395,0,0.71,7.2,7.8
757,10.0,0.395,0,0.71,7.2,7.8
758,6.4,0.395,0,0.71,4.6,7.8
759,6.9,0.395,0,0.71,4.9,5.5
760,2.9,1,1,0.61,3.5,5.4
761,6.4,1,0,0.71,7.5,10.0
762,10.0,0.395,0,0.71,7.2,7.8
763,10.0,0.395,0,0.71,7.2,7.8
764,10.0,0.395,0,0.71,7.2,7.8
765,10.0,0.395,0,0.71,7.2,7.8
766,10.0,0.395,1,0.61,6.9,8.8
767,10.0,0.395,0,0.71,7.2,7.8
768,10.0,0.395,0,0.71,7.2,7.8
769,10.0,0.395,0,0.71,7.2,7.8
770,2.9,0.395,0,0.71,2.1,5.5
771,6.4,0.395,0,0.71,4.6,7.8
772,10.0,1,1,0.61,9.3,8.8
773,6.4,0.395,0,0.71,4.6,7.8
774,10.0,1,1,0.61,9.3,8.8
775,10.0,0.395,0,0.71,7.2,7.8
776,10.0,1,1,0.35,7.6,7.5
777,10.0,1,1,0.35,7.6,7.5
778,2.9,1,0,0.71,5.0,7.5
779,10.0,0.395,0,0.71,7.2,7.8
780,6.4,1,0,0.61,6.0,7.5
781,10.0,1,1,0.61,9.3,8.8
782,10.0,0.395,0,0.71,7.2,7.8
783,2.9,0.395,0,0.71,2.1,5.5
784,2.9,0.395,0,0.71,2.1,5.5
785,6.4,0.395,0,0.71,4.6,7.8
786,10.0,1,1,0.35,7.6,7.5
787,10.0,1,1,0.35,7.6,7.5
788,10.0,1,1,0.35,7.6,7.5
789,10.0,1,1,0.35,7.6,7.5
790,10.0,1,1,0.35,7.6,7.5
791,10.0,1,1,0.35,7.6,7.5
792,10.0,1,1,0.35,7.6,7.5
793,10.0,1,1,0.35,7.6,7.5
794,10.0,1,1,0.35,7.6,7.5
795,10.0,1,1,0.35,7.6,7.5
796,10.0,1,1,0.35,7.6,7.5
797,10.0,0.395,0,0.71,7.2,7.8
798,10.0,0.395,0,0.71,7.2,7.8
799,2.9,1,0,0.71,5.0,7.5
800,2.9,1,0,0.71,4.0,5.3
801,10.0,0.395,0,0.71,7.2,7.8
802,6.4,0.395,0,0.71,4.6,7.8
803,10.0,0.395,0,0.71,7.2,7.8
804,10.0,0.395,0,0.71,7.2,7.8
805,6.4,0.395,0,0.71,4.6,7.8
806,6.4,0.395,0,0.71,4.6,7.8
807,6.4,0.395,0,0.71,4.6,7.8
808,6.4,0.395,0,0.71,4.6,7.8
809,10.0,1,1,0.35,7.6,7.5
810,10.0,1,1,0.35,7.6,7.5
811,10.0,0.395,0,0.71,7.2,7.8
812,6.4,1,1,0.61,6.8,8.8
813,10.0,1,1,0.61,9.3,7.8
814,10.0,1,1,0.61,9.3,7.8
815,2.9,1,1,0.61,4.3,6.5
816,4.9,0.395,0,0.71,3.6,7.1
817,10.0,1,1,0.61,9.3,7.8
818,2.9,1,0,0.71,4.0,6.5
819,6.4,0.395,0,0.71,4.6,7.8
820,10.0,0.395,0,0.71,7.2,7.8
821,2.9,0.395,0,0.71,2.1,5.5
822,10.0,0.395,0,0.71,7.2,7.8
823,10.0,0.395,0,0.71,7.2,7.8
824,2.9,0.395,0,0.71,2.1,5.5
825,6.4,0.395,0,0.71,4.6,7.8
826,10.0,0.395,0,0.71,7.2,7.8
827,6.4,0.395,0,0.71,4.6,7.8
828,6.4,0.395,0,0.71,4.6,7.8
829,6.4,0.395,0,0.71,4.6,7.8
830,6.4,1,1,0.61,6.8,8.8
831,10.0,0.395,0,0.71,7.2,7.8
832,2.9,0.395,0,0.71,2.1,5.5
833,6.4,1,1,0.61,6.8,9.6
834,2.9,0.395,0,0.71,2.1,5.5
835,2.9,1,1,0.61,4.3,5.5
836,2.9,1,0,0.71,5.0,7.5
837,10.0,0.395,0,0.71,7.2,7.8
838,6.4,1,1,0.35,5.1,7.5
839,2.9,0.395,0,0.71,2.1,5.5
840,2.9,1,1,0.61,4.3,6.5
841,10.0,1,1,0.61,9.3,8.8
842,2.9,1,1,0.61,4.3,6.5
843,10.0,1,1,0.61,9.3,8.8
844,2.9,1,0,0.61,4.3,3.7
845,2.9,1,1,0.61,4.3,4.3
846,10.0,0.395,0,0.71,7.2,7.8
847,10.0,0.395,0,0.71,7.2,7.8
848,10.0,0.395,0,0.71,7.2,7.8
849,10.0,1,1,0.61,9.3,7.8
850,6.9,0.395,0,0.71,4.9,6.5
851,2.9,1,1,0.61,3.5,5.4
852,10.0,1,1,0.61,9.3,7.8
853,2.9,1,1,0.61,3.5,5.4
854,2.9,1,1,0.61,3.5,5.4
855,10.0,1,1,0.35,7.6,7.5
856,10.0,0.395,0,0.71,7.2,7.8
857,6.4,0.395,0,0.71,4.6,7.8
858,10.0,0.395,0,0.71,7.2,7.8
859,4.9,0.395,0,0.71,3.6,5.5
860,4.9,0.395,0,0.71,3.6,5.5
861,6.4,1,0,0.71,7.5,9.8
862,6.4,1,0,0.61,6.8,9.8
863,2.9,1,1,0.61,3.5,5.4
864,2.9,0.395,0,0.71,2.1,6.5
865,6.4,1,1,0.61,6.0,8.0
866,10.0,1,1,0.61,9.3,8.8
867,10.0,1,1,0.61,9.3,7.8
868,10.0,1,1,0.35,7.6,7.5
869,2.9,1,0,0.71,5.0,7.5
870,10.0,0.646,0,0.71,7.7,8.4
871,10.0,0.395,0,0.71,7.2,7.8
872,6.4,0.395,0,0.71,4.6,7.8
873,10.0,0.395,0,0.71,7.2,7.8
874,2.9,0.395,0,0.71,2.1,5.5
875,10.0,0.395,0,0.71,7.2,7.8
876,10.0,0.395,0,0.71,7.2,7.8
877,10.0,0.646,0,0.61,7.4,6.8
878,10.0,0.646,0,0.61,7.4,6.8
879,6.4,0.395,0,0.71,4.6,7.8
880,6.4,1,0,0.71,6.5,8.8
881,2.9,0.395,0,0.71,2.1,5.5
882,10.0,1,1,0.61,9.3,8.8
883,2.9,1,1,0.61,3.5,5.4
884,2.9,1,1,0.61,3.5,5.4
885,2.9,1,1,0.61,3.5,5.4
886,2.9,1,1,0.61,3.5,5.4
887,2.9,1,1,0.61,3.5,5.4
888,2.9,0.395,0,0.71,2.1,5.5
889,6.4,1,0,0.71,6.5,8.8
890,2.9,1,1,0.61,3.5,5.4
891,6.4,1,0,0.71,6.5,8.8
892,6.4,1,0,0.71,6.5,8.8
893,2.9,1,1,0.61,3.5,5.4
894,6.4,0.395,0,0.71,4.6,7.8
895,2.9,0.395,0,0.71,2.1,5.5
896,4.9,0.395,0,0.71,3.6,7.1
897,2.9,1,1,0.61,4.3,5.5
898,6.4,1,1,0.61,6.8,7.8
899,2.9,1,1,0.61,4.3,5.5
900,10.0,0.395,0,0.71,7.2,7.8
901,2.9,0.395,0,0.71,2.1,5.5
902,4.9,0.395,0,0.71,3.6,7.1
903,2.9,0.395,0,0.71,2.1,4.6
904,6.4,0.395,0,0.71,4.6,7.8
905,2.9,1,1,0.61,4.3,5.5
906,2.9,1,1,0.61,4.3,5.5
907,2.9,1,1,0.61,4.3,5.5
908,10.0,1,1,0.61,9.3,8.8
909,10.0,1,1,0.61,9.3,8.8
910,10.0,1,1,0.61,9.3,8.8
911,10.0,0.395,0,0.71,7.2,6.7
912,2.9,1,1,0.61,4.3,6.5
913,10.0,1,1,0.61,9.3,7.8
914,2.9,1,1,0.61,3.5,5.4
915,2.9,0.395,0,0.71,2.1,5.5
916,10.0,0.395,0,0.71,7.2,7.8
917,10.0,0.395,0,0.71,7.2,7.8
918,10.0,0.395,0,0.71,7.2,7.8
919,10.0,1,1,0.61,9.3,7.8
920,10.0,1,1,0.61,9.3,7.8
921,10.0,1,1,0.61,9.3,7.8
922,2.9,0.395,0,0.71,2.1,5.5
923,2.9,1,1,0.61,4.3,6.5
924,10.0,1,1,0.61,9.3,8.8
925,6.4,0.395,0,0.71,4.6,7.8
926,10.0,1,1,0.61,9.3,8.8
927,10.0,1,1,0.61,9.3,8.8
928,10.0,1,1,0.35,7.6,7.5
929,10.0,1,1,0.35,7.6,7.5
930,10.0,1,1,0.35,7.6,7.5
931,6.4,1,0,0.71,6.5,8.8
932,2.9,1,1,0.61,3.5,5.4
933,2.9,1,1,0.61,3.5,5.4
934,6.4,1,0,0.71,6.5,8.8
935,2.9,1,1,0.61,3.5,5.4
936,2.9,1,1,0.61,3.5,5.4
937,2.9,1,1,0.61,3.5,5.4
938,2.9,1,1,0.61,3.5,5.4
939,10.0,1,1,0.61,9.3,8.8
940,10.0,1,1,0.61,9.3,7.8
941,6.4,0.395,0,0.71,4.6,8.8
942,2.9,0.395,0,0.71,2.1,5.5
943,10.0,0.395,0,0.71,7.2,7.8
944,6.4,0.395,0,0.71,4.6,7.8
945,10.0,0.395,0,0.71,7.2,7.8
946,10.0,0.395,0,0.71,7.2,7.8
947,2.9,0.395,0,0.71,2.1,5.5
948,10.0,1,1,0.61,9.3,7.8
949,2.9,0.395,0,0.71,2.1,5.5
950,10.0,1,1,0.61,9.3,7.8
951,10.0,1,1,0.61,9.3,7.8
952,6.9,1,0,0.71,6.8,6.5
953,10.0,1,1,0.61,9.3,7.8
954,10.0,1,1,0.61,9.3,7.8
955,10.0,0.395,0,0.71,7.2,7.8
956,10.0,1,1,0.61,9.3,7.8
957,10.0,0.395,0,0.71,7.2,7.8
958,10.0,1,1,0.61,9.3,7.8
959,10.0,0.395,0,0.71,7.2,7.8
960,2.9,0.395,0,0.71,2.1,5.5
961,6.4,0.395,0,0.71,4.6,7.8
962,6.4,1,1,0.61,6.8,7.8
963,2.9,1,1,0.61,4.3,5.5
964,2.9,0.395,0,0.71,2.1,5.5
965,2.9,1,1,0.61,4.3,5.5
966,10.0,0.395,0,0.71,7.2,7.8
967,6.4,0.395,0,0.71,4.6,7.8
968,6.4,1,1,0.61,6.8,7.8
969,2.9,1,1,0.61,4.3,6.1
970,10.0,1,1,0.61,9.3,7.8
971,2.9,1,1,0.61,4.3,6.3
972,10.0,1,1,0.61,9.3,7.8
973,6.4,1,1,0.61,6.8,7.8
974,2.9,1,0,0.71,5.0,7.5
975,6.4,0.395,0,0.71,4.6,7.8
976,9.2,0.395,0,0.71,6.6,7.1
977,6.4,0.395,0,0.71,4.6,7.8
978,6.4,1,0,0.71,7.5,9.8
979,6.4,0.395,0,0.71,4.6,6.8
980,10.0,0.395,0,0.71,7.2,7.8
981,10.0,0.395,0,0.71,7.2,7.8
982,6.4,0.395,0,0.71,4.6,7.8
983,2.9,0.395,0,0.71,2.1,5.5
984,10.0,0.395,0,0.71,7.2,7.8
985,6.4,1,0,0.71,6.5,8.8
986,2.9,1,0,0.71,5.0,7.5
987,6.4,1,0,0.71,7.5,9.8
988,6.4,1,0,0.61,6.8,8.1
989,10.0,0.395,0,0.71,7.2,7.8
990,2.9,0.395,0,0.71,2.1,5.5
991,2.9,1,1,0.61,4.3,6.1
992,6.4,1,0,0.71,7.5,9.8
993,2.9,1,1,0.61,4.3,6.1
994,2.9,1,0,0.71,5.0,7.5
995,6.4,1,1,0.61,6.8,8.8
996,6.4,0.395,1,0.61,4.4,7.3
997,2.9,0.395,0,0.71,2.1,5.5
998,10.0,0.395,0,0.71,7.2,7.8
999,10.0,0.395,0,0.71,7.2,7.8
1000,10.0,1,0,0.61,9.3,9.8
1001,10.0,0.395,0,0.71,7.2,7.8
1002,6.4,1,1,0.61,6.8,8.8
1003,6.4,0.395,0,0.71,4.6,7.8
1004,4.9,1,0,0.61,5.8,4.8
1005,10.0,0.395,0,0.71,7.2,7.8
1006,4.9,1,0,0.71,5.5,6.5
1007,6.4,0.646,0,0.71,5.8,8.8
1008,6.4,1,0,0.71,7.5,9.8
1009,2.9,1,0,0.71,5.0,7.5
1010,10.0,0.395,0,0.71,7.2,7.8
1011,2.9,0.646,0,0.71,3.3,6.5
1012,2.9,0.395,0,0.71,2.1,5.5
1013,6.4,1,0,0.71,7.5,9.8
1014,6.4,1,0,0.71,7.5,9.8
1015,2.9,1,0,0.71,5.0,7.5
1016,6.4,1,0,0.71,7.5,9.8
1017,4.9,1,1,0.61,5.8,6.1
1018,2.9,1,1,0.61,4.3,6.1
1019,6.4,1,0,0.71,7.5,9.8
1020,2.9,1,1,0.61,4.3,6.1
1021,2.9,1,0,0.71,5.0,5.3
1022,10.0,1,1,0.61,9.3,7.8
1023,2.9,1,0,0.71,5.0,5.3
1024,2.9,1,0,0.71,4.0,6.5
1025,2.9,1,0,0.71,5.0,5.3
1026,4.9,1,0,0.71,6.4,9.1
1027,2.9,1,0,0.71,5.0,5.3
1028,2.9,1,0,0.71,5.0,5.3
1029,2.9,1,0,0.71,5.0,5.3
1030,2.9,1,0,0.71,5.0,7.5
1031,4.9,1,0,0.71,5.5,8.1
1032,2.9,1,0,0.71,5.0,7.5
1033,10.0,0.395,0,0.71,7.2,7.8
1034,2.9,1,0,0.71,5.0,5.3
1035,2.9,1,1,0.61,4.3,6.1
1036,2.9,1,1,0.61,4.3,6.1
1037,2.9,1,1,0.61,3.5,5.4
1038,2.9,1,1,0.61,3.5,5.4
1039,2.9,1,0,0.71,5.0,7.5
1040,2.9,1,0,0.71,5.0,5.3
1041,2.9,1,1,0.61,3.5,5.4
1042,2.9,1,1,0.61,3.5,5.4
1043,10.0,0.395,0,0.71,7.2,7.8
1044,2.9,1,0,0.71,4.0,6.5
1045,2.9,1,0,0.71,5.0,7.5
1046,2.9,1,0,0.61,3.5,5.3
1047,2.9,1,1,0.61,3.5,5.4
1048,2.9,1,0,0.71,4.0,4.3
1049,2.9,1,0,0.71,5.0,5.3
1050,6.4,1,0,0.71,7.5,9.8
1051,2.9,1,1,0.61,3.5,5.4
1052,6.4,1,0,0.71,7.5,9.8
1053,6.4,1,0,0.71,7.5,9.8
1054,10.0,0.395,0,0.71,7.2,7.8
1055,2.9,1,0,0.71,5.0,5.3
1056,2.9,1,0,0.71,5.0,7.5
1057,4.9,1,1,0.61,5.8,5.4
1058,2.9,1,1,0.61,4.3,6.1
1059,2.9,1,1,0.61,4.3,6.1
1060,10.0,1,0,0.71,9.0,7.2
1061,2.9,1,0,0.71,5.0,5.3
1062,4.9,1,0,0.71,6.4,9.1
1063,4.9,1,0,0.71,6.4,9.1
1064,6.4,1,0,0.71,7.5,9.8
1065,6.4,1,1,0.61,6.8,8.8
1066,10.0,1,0,0.71,9.0,7.2
1067,6.4,1,0,0.71,7.5,9.8
1068,4.9,1,0,0.71,6.4,6.5
1069,2.9,0.395,0,0.71,2.1,5.3
1070,6.4,0.395,0,0.61,4.4,7.1
1071,6.4,0.395,0,0.71,4.6,7.6
1072,10.0,0.395,0,0.71,7.2,7.6
1073,10.0,1,0,0.61,9.3,8.1
1074,4.9,0.646,1,0.61,4.3,6.3
1075,4.9,0.646,0,0.71,4.8,5.4
1076,2.9,1,0,0.71,5.0,5.3
1077,10.0,0.395,0,0.71,7.2,7.8
1078,10.0,0.395,0,0.71,7.2,7.8
1079,10.0,0.395,0,0.71,7.2,7.8
1080,10.0,0.395,1,0.61,6.9,7.3
1081,10.0,0.395,0,0.71,7.2,7.8
1082,2.9,1,1,0.61,3.5,5.4
1083,6.4,1,0,0.71,7.5,9.8
1084,10.0,0.395,0,0.71,7.2,7.8
1085,2.9,0.395,0,0.71,2.1,5.5
1086,10.0,0.395,0,0.71,7.2,7.8
1087,10.0,1,0,0.71,9.0,8.8
1088,10.0,0.395,0,0.61,6.9,7.0
1089,10.0,1,0,0.71,10.0,9.8
1090,2.9,1,1,0.61,4.3,5.5
1091,2.9,1,0,0.71,5.0,7.5
1092,6.4,1,0,0.71,7.5,9.8
1093,6.4,1,0,0.71,7.5,9.8
1094,2.9,1,0,0.71,5.0,7.5
1095,6.4,1,0,0.61,6.8,8.6
1096,2.9,1,0,0.61,4.3,7.5
1097,10.0,1,0,0.71,10.0,9.8
1098,10.0,1,0,0.71,10.0,9.8
1099,6.4,0.395,0,0.71,4.6,7.8
1100,6.4,1,0,0.71,6.5,8.8
1101,2.9,1,1,0.61,3.5,5.4
1102,2.9,1,1,0.61,4.3,6.1
1103,2.9,1,0,0.71,5.0,7.5
1104,2.9,1,0,0.71,4.0,6.5
1105,6.4,1,0,0.71,6.5,6.3
1106,2.9,1,1,0.61,4.3,6.1
1107,10.0,1,0,0.71,9.0,8.8
1108,6.4,1,1,0.61,6.8,8.8
1109,2.9,1,1,0.61,3.5,4.8
1110,10.0,1,0,0.71,9.0,8.8
1111,4.9,0.395,0,0.71,3.6,4.4
1112,10.0,1,0,0.71,10.0,9.8
1113,10.0,1,0,0.71,9.0,9.9
1114,10.0,1,0,0.61,9.3,8.1
1115,6.4,0.395,0,0.71,4.6,7.8
1116,10.0,1,0,0.71,10.0,9.8
1117,6.4,1,0,0.71,7.5,9.8
1118,6.4,1,0,0.71,7.5,9.8
1119,10.0,1,0,0.71,9.0,8.8
1120,10.0,1,0,0.71,9.0,8.8
1121,10.0,1,0,0.71,9.0,8.8
1122,10.0,1,0,0.71,9.0,8.8
1123,2.9,1,0,0.71,4.0,6.5
1124,6.4,1,1,0.61,6.0,8.0
1125,6.4,1,0,0.71,7.5,9.8
1126,10.0,1,0,0.71,9.0,8.8
1127,4.9,1,1,0.61,5.8,8.1
1128,4.9,1,1,0.61,5.8,8.1
1129,6.4,1,0,0.71,7.5,9.8
1130,6.4,1,0,0.71,7.5,9.8
1131,2.9,1,1,0.61,4.3,6.1
1132,6.4,1,0,0.71,6.5,8.8
1133,6.4,1,1,0.61,6.8,8.8
1134,6.4,1,0,0.71,6.5,8.8
1135,6.4,1,0,0.71,7.5,9.8
1136,2.9,1,0,0.71,5.0,7.5
1137,6.4,1,0,0.71,7.5,9.8
1138,4.9,1,0,0.71,6.4,9.1
1139,6.4,1,0,0.71,6.5,8.8
1140,4.9,0.395,0,0.71,3.6,6.1
1141,2.9,0.395,0,0.71,2.1,5.5
1142,2.9,1,0,0.71,5.0,7.5
1143,6.4,1,0,0.71,6.5,8.8
1144,6.4,1,0,0.71,6.5,8.8
1145,2.9,1,0,0.71,5.0,5.3
1146,6.4,1,1,0.61,6.8,8.8
1147,2.9,1,1,0.61,4.3,6.1
1148,6.4,1,0,0.71,7.5,9.8
1149,2.9,1,0,0.71,5.0,7.5
1150,10.0,1,0,0.71,10.0,9.8
1151,2.9,1,1,0.61,4.3,6.1
1152,2.9,1,1,0.61,4.3,6.1
1153,2.9,1,0,0.71,5.0,7.5
1154,2.9,1,0,0.71,5.0,5.3
1155,6.4,1,0,0.71,7.5,9.8
1156,10.0,1,0,0.71,10.0,9.8
1157,2.9,1,1,0.61,4.3,5.5
1158,10.0,1,0,0.61,9.3,9.0
1159,2.9,1,0,0.71,5.0,9.8
1160,6.4,1,0,0.71,7.5,9.8
1161,6.4,1,0,0.71,7.5,9.8
1162,10.0,0.395,0,0.71,7.2,6.8
1163,10.0,0.395,0,0.71,7.2,6.8
1164,6.4,0.646,0,0.71,5.8,8.8
1165,8.5,1,0,0.71,9.0,9.4
1166,6.4,1,0,0.61,6.8,8.1
1167,2.9,1,0,0.71,5.0,7.5
1168,4.9,0.395,0,0.71,3.6,6.1
1169,2.9,1,0,0.71,5.0,9.8
1170,10.0,0.395,0,0.71,7.2,7.8
1171,2.9,1,0,0.71,5.0,9.8
1172,2.9,1,0,0.71,5.0,9.8
1173,10.0,1,0,0.71,10.0,9.8
1174,2.9,1,0,0.71,5.0,7.5
1175,4.9,1,0,0.71,5.5,7.1
1176,6.4,1,0,0.71,7.5,9.8
1177,6.4,1,0,0.71,7.5,9.8
1178,6.4,0.395,0,0.71,4.6,6.4
1179,2.9,1,0,0.71,5.0,4.6
1180,6.4,1,0,0.71,7.5,9.8
1181,10.0,1,1,0.61,9.3,7.8
1182,2.9,1,0,0.71,5.0,7.5
1183,2.9,1,0,0.71,5.0,7.5
1184,6.4,1,0,0.71,7.5,9.8
1185,6.4,1,0,0.71,7.5,9.8
1186,4.9,1,0,0.71,6.4,9.1
1187,6.4,1,0,0.71,7.5,9.8
1188,6.4,0.646,0,0.71,5.8,8.8
1189,6.4,1,0,0.71,7.5,9.8
1190,6.4,1,0,0.71,7.5,9.8
1191,6.4,1,0,0.71,6.5,8.8
1192,10.0,0.395,0,0.71,7.2,7.8
1193,10.0,0.395,0,0.71,7.2,6.8
1194,2.9,1,0,0.71,5.0,7.5
